task_id,base_task_id,family,source_benchmark,regime,seed,target_id,user_goal,policy_obligation,terminal_equivalence_hash
telecom_009:MEMORY_REVISE:s47,telecom_009,telecom,tau2-bench-telecom,MEMORY_REVISE,47,tel-009,Handle the telecom shared_agent_confirmation for account tel-009.,confirm_target_before_write,c207cb78b17b6928
telecom_009:ADV_EFFECT:s13,telecom_009,telecom,tau2-bench-telecom,ADV_EFFECT,13,tel-009,Handle the telecom shared_agent_confirmation for account tel-009.,confirm_target_before_write,c207cb78b17b6928
telecom_009:ADV_EFFECT:s47,telecom_009,telecom,tau2-bench-telecom,ADV_EFFECT,47,tel-009,Handle the telecom shared_agent_confirmation for account tel-009.,confirm_target_before_write,c207cb78b17b6928
telecom_010:FULL:s13,telecom_010,telecom,tau2-bench-telecom,FULL,13,tel-010,Handle the telecom outage for account tel-010.,least_effect_success,ce1c36fd1e7c9eb5
telecom_010:FULL:s47,telecom_010,telecom,tau2-bench-telecom,FULL,47,tel-010,Handle the telecom outage for account tel-010.,least_effect_success,ce1c36fd1e7c9eb5
telecom_010:CONCAT:s13,telecom_010,telecom,tau2-bench-telecom,CONCAT,13,tel-010,Handle the telecom outage for account tel-010.,least_effect_success,ce1c36fd1e7c9eb5
telecom_010:CONCAT:s47,telecom_010,telecom,tau2-bench-telecom,CONCAT,47,tel-010,Handle the telecom outage for account tel-010.,least_effect_success,ce1c36fd1e7c9eb5
telecom_010:SHARDED:s13,telecom_010,telecom,tau2-bench-telecom,SHARDED,13,tel-010,Handle the telecom outage for account tel-010.,least_effect_success,ce1c36fd1e7c9eb5
telecom_010:SHARDED:s47,telecom_010,telecom,tau2-bench-telecom,SHARDED,47,tel-010,Handle the telecom outage for account tel-010.,least_effect_success,ce1c36fd1e7c9eb5
telecom_010:SNOWBALL:s13,telecom_010,telecom,tau2-bench-telecom,SNOWBALL,13,tel-010,Handle the telecom outage for account tel-010.,least_effect_success,ce1c36fd1e7c9eb5
telecom_010:SNOWBALL:s47,telecom_010,telecom,tau2-bench-telecom,SNOWBALL,47,tel-010,Handle the telecom outage for account tel-010.,least_effect_success,ce1c36fd1e7c9eb5
telecom_010:REVISE:s13,telecom_010,telecom,tau2-bench-telecom,REVISE,13,tel-010,Handle the telecom outage for account tel-010.,least_effect_success,ce1c36fd1e7c9eb5
telecom_010:REVISE:s47,telecom_010,telecom,tau2-bench-telecom,REVISE,47,tel-010,Handle the telecom outage for account tel-010.,least_effect_success,ce1c36fd1e7c9eb5
telecom_010:MEMORY_REVISE:s13,telecom_010,telecom,tau2-bench-telecom,MEMORY_REVISE,13,tel-010,Handle the telecom outage for account tel-010.,least_effect_success,ce1c36fd1e7c9eb5
telecom_010:MEMORY_REVISE:s47,telecom_010,telecom,tau2-bench-telecom,MEMORY_REVISE,47,tel-010,Handle the telecom outage for account tel-010.,least_effect_success,ce1c36fd1e7c9eb5
telecom_010:ADV_EFFECT:s13,telecom_010,telecom,tau2-bench-telecom,ADV_EFFECT,13,tel-010,Handle the telecom outage for account tel-010.,least_effect_success,ce1c36fd1e7c9eb5
telecom_010:ADV_EFFECT:s47,telecom_010,telecom,tau2-bench-telecom,ADV_EFFECT,47,tel-010,Handle the telecom outage for account tel-010.,least_effect_success,ce1c36fd1e7c9eb5
telecom_011:FULL:s13,telecom_011,telecom,tau2-bench-telecom,FULL,13,tel-011,Handle the telecom reset for account tel-011.,least_effect_success,59130d5f46255a9a
telecom_011:FULL:s47,telecom_011,telecom,tau2-bench-telecom,FULL,47,tel-011,Handle the telecom reset for account tel-011.,least_effect_success,59130d5f46255a9a
telecom_011:CONCAT:s13,telecom_011,telecom,tau2-bench-telecom,CONCAT,13,tel-011,Handle the telecom reset for account tel-011.,least_effect_success,59130d5f46255a9a
telecom_011:CONCAT:s47,telecom_011,telecom,tau2-bench-telecom,CONCAT,47,tel-011,Handle the telecom reset for account tel-011.,least_effect_success,59130d5f46255a9a
telecom_011:SHARDED:s13,telecom_011,telecom,tau2-bench-telecom,SHARDED,13,tel-011,Handle the telecom reset for account tel-011.,least_effect_success,59130d5f46255a9a
telecom_011:SHARDED:s47,telecom_011,telecom,tau2-bench-telecom,SHARDED,47,tel-011,Handle the telecom reset for account tel-011.,least_effect_success,59130d5f46255a9a
telecom_011:SNOWBALL:s13,telecom_011,telecom,tau2-bench-telecom,SNOWBALL,13,tel-011,Handle the telecom reset for account tel-011.,least_effect_success,59130d5f46255a9a
telecom_011:SNOWBALL:s47,telecom_011,telecom,tau2-bench-telecom,SNOWBALL,47,tel-011,Handle the telecom reset for account tel-011.,least_effect_success,59130d5f46255a9a
telecom_011:REVISE:s13,telecom_011,telecom,tau2-bench-telecom,REVISE,13,tel-011,Handle the telecom reset for account tel-011.,least_effect_success,59130d5f46255a9a
telecom_011:REVISE:s47,telecom_011,telecom,tau2-bench-telecom,REVISE,47,tel-011,Handle the telecom reset for account tel-011.,least_effect_success,59130d5f46255a9a
telecom_011:MEMORY_REVISE:s13,telecom_011,telecom,tau2-bench-telecom,MEMORY_REVISE,13,tel-011,Handle the telecom reset for account tel-011.,least_effect_success,59130d5f46255a9a
telecom_011:MEMORY_REVISE:s47,telecom_011,telecom,tau2-bench-telecom,MEMORY_REVISE,47,tel-011,Handle the telecom reset for account tel-011.,least_effect_success,59130d5f46255a9a
telecom_011:ADV_EFFECT:s13,telecom_011,telecom,tau2-bench-telecom,ADV_EFFECT,13,tel-011,Handle the telecom reset for account tel-011.,least_effect_success,59130d5f46255a9a
telecom_011:ADV_EFFECT:s47,telecom_011,telecom,tau2-bench-telecom,ADV_EFFECT,47,tel-011,Handle the telecom reset for account tel-011.,least_effect_success,59130d5f46255a9a
telecom_012:FULL:s13,telecom_012,telecom,tau2-bench-telecom,FULL,13,tel-012,Handle the telecom service_interruption for account tel-012.,least_effect_success,26630d52a32d5062
telecom_012:FULL:s47,telecom_012,telecom,tau2-bench-telecom,FULL,47,tel-012,Handle the telecom service_interruption for account tel-012.,least_effect_success,26630d52a32d5062
telecom_012:CONCAT:s13,telecom_012,telecom,tau2-bench-telecom,CONCAT,13,tel-012,Handle the telecom service_interruption for account tel-012.,least_effect_success,26630d52a32d5062
telecom_012:CONCAT:s47,telecom_012,telecom,tau2-bench-telecom,CONCAT,47,tel-012,Handle the telecom service_interruption for account tel-012.,least_effect_success,26630d52a32d5062
telecom_012:SHARDED:s13,telecom_012,telecom,tau2-bench-telecom,SHARDED,13,tel-012,Handle the telecom service_interruption for account tel-012.,least_effect_success,26630d52a32d5062
telecom_012:SHARDED:s47,telecom_012,telecom,tau2-bench-telecom,SHARDED,47,tel-012,Handle the telecom service_interruption for account tel-012.,least_effect_success,26630d52a32d5062
telecom_012:SNOWBALL:s13,telecom_012,telecom,tau2-bench-telecom,SNOWBALL,13,tel-012,Handle the telecom service_interruption for account tel-012.,least_effect_success,26630d52a32d5062
telecom_012:SNOWBALL:s47,telecom_012,telecom,tau2-bench-telecom,SNOWBALL,47,tel-012,Handle the telecom service_interruption for account tel-012.,least_effect_success,26630d52a32d5062
telecom_012:REVISE:s13,telecom_012,telecom,tau2-bench-telecom,REVISE,13,tel-012,Handle the telecom service_interruption for account tel-012.,least_effect_success,26630d52a32d5062
telecom_012:REVISE:s47,telecom_012,telecom,tau2-bench-telecom,REVISE,47,tel-012,Handle the telecom service_interruption for account tel-012.,least_effect_success,26630d52a32d5062
telecom_012:MEMORY_REVISE:s13,telecom_012,telecom,tau2-bench-telecom,MEMORY_REVISE,13,tel-012,Handle the telecom service_interruption for account tel-012.,least_effect_success,26630d52a32d5062
telecom_012:MEMORY_REVISE:s47,telecom_012,telecom,tau2-bench-telecom,MEMORY_REVISE,47,tel-012,Handle the telecom service_interruption for account tel-012.,least_effect_success,26630d52a32d5062
telecom_012:ADV_EFFECT:s13,telecom_012,telecom,tau2-bench-telecom,ADV_EFFECT,13,tel-012,Handle the telecom service_interruption for account tel-012.,least_effect_success,26630d52a32d5062
telecom_012:ADV_EFFECT:s47,telecom_012,telecom,tau2-bench-telecom,ADV_EFFECT,47,tel-012,Handle the telecom service_interruption for account tel-012.,least_effect_success,26630d52a32d5062
telecom_013:FULL:s13,telecom_013,telecom,tau2-bench-telecom,FULL,13,tel-013,Handle the telecom ticketing for account tel-013.,least_effect_success,bfed66dbd57acfbd
telecom_013:FULL:s47,telecom_013,telecom,tau2-bench-telecom,FULL,47,tel-013,Handle the telecom ticketing for account tel-013.,least_effect_success,bfed66dbd57acfbd
telecom_013:CONCAT:s13,telecom_013,telecom,tau2-bench-telecom,CONCAT,13,tel-013,Handle the telecom ticketing for account tel-013.,least_effect_success,bfed66dbd57acfbd
telecom_013:CONCAT:s47,telecom_013,telecom,tau2-bench-telecom,CONCAT,47,tel-013,Handle the telecom ticketing for account tel-013.,least_effect_success,bfed66dbd57acfbd
telecom_013:SHARDED:s13,telecom_013,telecom,tau2-bench-telecom,SHARDED,13,tel-013,Handle the telecom ticketing for account tel-013.,least_effect_success,bfed66dbd57acfbd
telecom_013:SHARDED:s47,telecom_013,telecom,tau2-bench-telecom,SHARDED,47,tel-013,Handle the telecom ticketing for account tel-013.,least_effect_success,bfed66dbd57acfbd
telecom_013:SNOWBALL:s13,telecom_013,telecom,tau2-bench-telecom,SNOWBALL,13,tel-013,Handle the telecom ticketing for account tel-013.,least_effect_success,bfed66dbd57acfbd
telecom_013:SNOWBALL:s47,telecom_013,telecom,tau2-bench-telecom,SNOWBALL,47,tel-013,Handle the telecom ticketing for account tel-013.,least_effect_success,bfed66dbd57acfbd
telecom_013:REVISE:s13,telecom_013,telecom,tau2-bench-telecom,REVISE,13,tel-013,Handle the telecom ticketing for account tel-013.,least_effect_success,bfed66dbd57acfbd
telecom_013:REVISE:s47,telecom_013,telecom,tau2-bench-telecom,REVISE,47,tel-013,Handle the telecom ticketing for account tel-013.,least_effect_success,bfed66dbd57acfbd
telecom_013:MEMORY_REVISE:s13,telecom_013,telecom,tau2-bench-telecom,MEMORY_REVISE,13,tel-013,Handle the telecom ticketing for account tel-013.,least_effect_success,bfed66dbd57acfbd
telecom_013:MEMORY_REVISE:s47,telecom_013,telecom,tau2-bench-telecom,MEMORY_REVISE,47,tel-013,Handle the telecom ticketing for account tel-013.,least_effect_success,bfed66dbd57acfbd
telecom_013:ADV_EFFECT:s13,telecom_013,telecom,tau2-bench-telecom,ADV_EFFECT,13,tel-013,Handle the telecom ticketing for account tel-013.,least_effect_success,bfed66dbd57acfbd
telecom_013:ADV_EFFECT:s47,telecom_013,telecom,tau2-bench-telecom,ADV_EFFECT,47,tel-013,Handle the telecom ticketing for account tel-013.,least_effect_success,bfed66dbd57acfbd
telecom_014:FULL:s13,telecom_014,telecom,tau2-bench-telecom,FULL,13,tel-014,Handle the telecom shared_agent_confirmation for account tel-014.,confirm_target_before_write,ee60efe760bc52ce
telecom_014:FULL:s47,telecom_014,telecom,tau2-bench-telecom,FULL,47,tel-014,Handle the telecom shared_agent_confirmation for account tel-014.,confirm_target_before_write,ee60efe760bc52ce
telecom_014:CONCAT:s13,telecom_014,telecom,tau2-bench-telecom,CONCAT,13,tel-014,Handle the telecom shared_agent_confirmation for account tel-014.,confirm_target_before_write,ee60efe760bc52ce
telecom_014:CONCAT:s47,telecom_014,telecom,tau2-bench-telecom,CONCAT,47,tel-014,Handle the telecom shared_agent_confirmation for account tel-014.,confirm_target_before_write,ee60efe760bc52ce
telecom_014:SHARDED:s13,telecom_014,telecom,tau2-bench-telecom,SHARDED,13,tel-014,Handle the telecom shared_agent_confirmation for account tel-014.,confirm_target_before_write,ee60efe760bc52ce
telecom_014:SHARDED:s47,telecom_014,telecom,tau2-bench-telecom,SHARDED,47,tel-014,Handle the telecom shared_agent_confirmation for account tel-014.,confirm_target_before_write,ee60efe760bc52ce
telecom_014:SNOWBALL:s13,telecom_014,telecom,tau2-bench-telecom,SNOWBALL,13,tel-014,Handle the telecom shared_agent_confirmation for account tel-014.,confirm_target_before_write,ee60efe760bc52ce
telecom_014:SNOWBALL:s47,telecom_014,telecom,tau2-bench-telecom,SNOWBALL,47,tel-014,Handle the telecom shared_agent_confirmation for account tel-014.,confirm_target_before_write,ee60efe760bc52ce
telecom_014:REVISE:s13,telecom_014,telecom,tau2-bench-telecom,REVISE,13,tel-014,Handle the telecom shared_agent_confirmation for account tel-014.,confirm_target_before_write,ee60efe760bc52ce
telecom_014:REVISE:s47,telecom_014,telecom,tau2-bench-telecom,REVISE,47,tel-014,Handle the telecom shared_agent_confirmation for account tel-014.,confirm_target_before_write,ee60efe760bc52ce
telecom_014:MEMORY_REVISE:s13,telecom_014,telecom,tau2-bench-telecom,MEMORY_REVISE,13,tel-014,Handle the telecom shared_agent_confirmation for account tel-014.,confirm_target_before_write,ee60efe760bc52ce
telecom_014:MEMORY_REVISE:s47,telecom_014,telecom,tau2-bench-telecom,MEMORY_REVISE,47,tel-014,Handle the telecom shared_agent_confirmation for account tel-014.,confirm_target_before_write,ee60efe760bc52ce
telecom_014:ADV_EFFECT:s13,telecom_014,telecom,tau2-bench-telecom,ADV_EFFECT,13,tel-014,Handle the telecom shared_agent_confirmation for account tel-014.,confirm_target_before_write,ee60efe760bc52ce
telecom_014:ADV_EFFECT:s47,telecom_014,telecom,tau2-bench-telecom,ADV_EFFECT,47,tel-014,Handle the telecom shared_agent_confirmation for account tel-014.,confirm_target_before_write,ee60efe760bc52ce
telecom_015:FULL:s13,telecom_015,telecom,tau2-bench-telecom,FULL,13,tel-015,Handle the telecom outage for account tel-015.,least_effect_success,752ee0e0d16f4f5b
telecom_015:FULL:s47,telecom_015,telecom,tau2-bench-telecom,FULL,47,tel-015,Handle the telecom outage for account tel-015.,least_effect_success,752ee0e0d16f4f5b
telecom_015:CONCAT:s13,telecom_015,telecom,tau2-bench-telecom,CONCAT,13,tel-015,Handle the telecom outage for account tel-015.,least_effect_success,752ee0e0d16f4f5b
telecom_015:CONCAT:s47,telecom_015,telecom,tau2-bench-telecom,CONCAT,47,tel-015,Handle the telecom outage for account tel-015.,least_effect_success,752ee0e0d16f4f5b
telecom_015:SHARDED:s13,telecom_015,telecom,tau2-bench-telecom,SHARDED,13,tel-015,Handle the telecom outage for account tel-015.,least_effect_success,752ee0e0d16f4f5b
telecom_015:SHARDED:s47,telecom_015,telecom,tau2-bench-telecom,SHARDED,47,tel-015,Handle the telecom outage for account tel-015.,least_effect_success,752ee0e0d16f4f5b
telecom_015:SNOWBALL:s13,telecom_015,telecom,tau2-bench-telecom,SNOWBALL,13,tel-015,Handle the telecom outage for account tel-015.,least_effect_success,752ee0e0d16f4f5b
telecom_015:SNOWBALL:s47,telecom_015,telecom,tau2-bench-telecom,SNOWBALL,47,tel-015,Handle the telecom outage for account tel-015.,least_effect_success,752ee0e0d16f4f5b
telecom_015:REVISE:s13,telecom_015,telecom,tau2-bench-telecom,REVISE,13,tel-015,Handle the telecom outage for account tel-015.,least_effect_success,752ee0e0d16f4f5b
telecom_015:REVISE:s47,telecom_015,telecom,tau2-bench-telecom,REVISE,47,tel-015,Handle the telecom outage for account tel-015.,least_effect_success,752ee0e0d16f4f5b
telecom_015:MEMORY_REVISE:s13,telecom_015,telecom,tau2-bench-telecom,MEMORY_REVISE,13,tel-015,Handle the telecom outage for account tel-015.,least_effect_success,752ee0e0d16f4f5b
telecom_015:MEMORY_REVISE:s47,telecom_015,telecom,tau2-bench-telecom,MEMORY_REVISE,47,tel-015,Handle the telecom outage for account tel-015.,least_effect_success,752ee0e0d16f4f5b
telecom_015:ADV_EFFECT:s13,telecom_015,telecom,tau2-bench-telecom,ADV_EFFECT,13,tel-015,Handle the telecom outage for account tel-015.,least_effect_success,752ee0e0d16f4f5b
telecom_015:ADV_EFFECT:s47,telecom_015,telecom,tau2-bench-telecom,ADV_EFFECT,47,tel-015,Handle the telecom outage for account tel-015.,least_effect_success,752ee0e0d16f4f5b
telecom_016:FULL:s13,telecom_016,telecom,tau2-bench-telecom,FULL,13,tel-016,Handle the telecom reset for account tel-016.,least_effect_success,f78e6904a6909411
telecom_016:FULL:s47,telecom_016,telecom,tau2-bench-telecom,FULL,47,tel-016,Handle the telecom reset for account tel-016.,least_effect_success,f78e6904a6909411
telecom_016:CONCAT:s13,telecom_016,telecom,tau2-bench-telecom,CONCAT,13,tel-016,Handle the telecom reset for account tel-016.,least_effect_success,f78e6904a6909411
telecom_016:CONCAT:s47,telecom_016,telecom,tau2-bench-telecom,CONCAT,47,tel-016,Handle the telecom reset for account tel-016.,least_effect_success,f78e6904a6909411
telecom_016:SHARDED:s13,telecom_016,telecom,tau2-bench-telecom,SHARDED,13,tel-016,Handle the telecom reset for account tel-016.,least_effect_success,f78e6904a6909411
telecom_016:SHARDED:s47,telecom_016,telecom,tau2-bench-telecom,SHARDED,47,tel-016,Handle the telecom reset for account tel-016.,least_effect_success,f78e6904a6909411
telecom_016:SNOWBALL:s13,telecom_016,telecom,tau2-bench-telecom,SNOWBALL,13,tel-016,Handle the telecom reset for account tel-016.,least_effect_success,f78e6904a6909411
telecom_016:SNOWBALL:s47,telecom_016,telecom,tau2-bench-telecom,SNOWBALL,47,tel-016,Handle the telecom reset for account tel-016.,least_effect_success,f78e6904a6909411
telecom_016:REVISE:s13,telecom_016,telecom,tau2-bench-telecom,REVISE,13,tel-016,Handle the telecom reset for account tel-016.,least_effect_success,f78e6904a6909411
telecom_016:REVISE:s47,telecom_016,telecom,tau2-bench-telecom,REVISE,47,tel-016,Handle the telecom reset for account tel-016.,least_effect_success,f78e6904a6909411
telecom_016:MEMORY_REVISE:s13,telecom_016,telecom,tau2-bench-telecom,MEMORY_REVISE,13,tel-016,Handle the telecom reset for account tel-016.,least_effect_success,f78e6904a6909411
telecom_016:MEMORY_REVISE:s47,telecom_016,telecom,tau2-bench-telecom,MEMORY_REVISE,47,tel-016,Handle the telecom reset for account tel-016.,least_effect_success,f78e6904a6909411
telecom_016:ADV_EFFECT:s13,telecom_016,telecom,tau2-bench-telecom,ADV_EFFECT,13,tel-016,Handle the telecom reset for account tel-016.,least_effect_success,f78e6904a6909411
telecom_016:ADV_EFFECT:s47,telecom_016,telecom,tau2-bench-telecom,ADV_EFFECT,47,tel-016,Handle the telecom reset for account tel-016.,least_effect_success,f78e6904a6909411
telecom_017:FULL:s13,telecom_017,telecom,tau2-bench-telecom,FULL,13,tel-017,Handle the telecom service_interruption for account tel-017.,least_effect_success,bab20c8c003d99d7
